CUST_ID,SIU_CUST_YN,SEX,AGE,RESI_COST,RESI_TYPE_CODE,FP_CAREER,CUST_RGST,CTPR,OCCP_GRP_1,OCCP_GRP_2,WEDD_YN,CHLD_CNT
8877,N,2,45,43750,20,N,201107,부산,1.주부,주부,Y,2.0
22266,N,2,23,51805,20,N,200912,경기,8.기타,학생,N,0.0
3723,N,1,19,791,11,N,200306,전남,8.기타,학생,N,0.0
14901,N,1,64,2777,12,N,199909,부산,5.서비스,2차산업 종사자,Y,0.0
1968,N,1,22,12179,20,N,200711,인천,8.기타,학생,N,0.0
182,N,2,17,30555,20,N,200306,울산,8.기타,학생,N,0.0
19969,N,2,10,17222,20,N,200907,경기,8.기타,학생,N,0.0
1410,N,1,26,10609,40,N,200306,경기,8.기타,학생,N,0.0
20411,N,2,72,23214,99,N,200306,서울,1.주부,주부,Y,0.0
2425,N,1,16,30138,20,N,200306,부산,8.기타,학생,N,0.0
2834,N,1,56,4861,20,N,200306,전남,3.사무직,사무직,Y,3.0
14844,N,1,20,5091,12,N,200306,경기,8.기타,학생,N,0.0
11796,N,1,55,21111,20,N,200306,광주,3.사무직,사무직,Y,2.0
10549,N,1,49,9444,30,N,200311,인천,5.서비스,2차산업 종사자,Y,2.0
17871,N,2,34,12916,20,N,201203,울산,1.주부,주부,Y,0.0
11689,N,1,58,25340,11,N,200306,경기,5.서비스,2차산업 종사자,Y,2.0
7578,N,1,50,3234,11,N,200306,전남,5.서비스,3차산업 종사자,Y,1.0
1425,N,2,24,16244,20,N,200306,경남,8.기타,학생,N,0.0
19335,N,1,23,7363,12,N,200306,서울,8.기타,학생,N,0.0
15794,N,1,17,40000,20,N,200306,서울,8.기타,학생,N,0.0
12556,N,2,23,23333,20,N,200306,경남,5.서비스,3차산업 종사자,N,0.0
14873,N,2,18,14295,40,N,200306,서울,8.기타,학생,N,0.0
13715,N,1,64,26666,30,N,200306,서울,2.자영업,자영업,Y,1.0
16760,N,1,40,8725,13,N,200306,서울,3.사무직,사무직,N,0.0
11143,N,1,13,12325,40,N,201306,울산,8.기타,학생,N,0.0
7163,N,2,62,93888,20,N,200306,서울,1.주부,주부,Y,1.0
3597,N,2,28,19583,20,Y,200306,인천,1.주부,주부,N,0.0
19890,N,1,58,6054,11,N,200711,경북,6.제조업,2차산업 종사자,Y,1.0
13101,N,1,10,8611,20,N,200702,인천,8.기타,학생,N,0.0
19213,N,2,33,0,99,N,200306,강원,8.기타,학생,N,0.0
5726,N,2,36,26666,20,N,200306,서울,4.전문직,교육관련직,Y,0.0
3878,N,2,30,5284,40,N,200212,경기,8.기타,학생,N,0.0
13556,N,2,16,0,99,N,200306,전북,8.기타,학생,N,0.0
21348,Y,1,38,11637,12,N,200306,부산,3.사무직,사무직,N,0.0
21529,N,2,26,5833,20,N,200306,전북,8.기타,학생,N,0.0
3834,N,1,40,0,99,N,200110,대구,5.서비스,2차산업 종사자,Y,0.0
13174,N,1,12,6826,12,N,200809,경기,8.기타,학생,N,0.0
21952,Y,1,14,8194,20,N,200503,대구,8.기타,학생,N,0.0
17450,N,2,13,12916,20,N,200503,울산,8.기타,학생,N,0.0
8943,N,2,17,33472,20,N,201403,경기,8.기타,학생,N,0.0
21790,N,2,24,9408,40,N,200103,경남,8.기타,학생,N,0.0
12163,Y,1,45,27035,12,N,200306,서울,5.서비스,3차산업 종사자,N,0.0
6964,N,1,16,40972,20,N,200306,서울,8.기타,학생,N,0.0
10321,N,1,20,5174,12,N,200306,서울,8.기타,학생,N,0.0
17014,N,2,24,12256,99,N,200306,광주,8.기타,학생,N,0.0
8704,N,1,10,26666,20,N,200710,광주,8.기타,학생,N,0.0
3974,N,2,14,0,99,N,200403,경북,8.기타,학생,N,0.0
15232,N,1,56,8170,11,N,200509,경북,2.자영업,자영업,Y,2.0
17650,N,1,42,9473,99,N,200704,부산,5.서비스,3차산업 종사자,N,0.0
2712,N,1,60,14027,20,N,200306,대전,3.사무직,사무직,Y,2.0
15565,N,1,34,7537,12,N,201302,경기,5.서비스,2차산업 종사자,N,0.0
12519,N,1,25,6208,40,N,200306,광주,8.기타,학생,N,0.0
520,N,1,59,11111,20,N,200306,부산,5.서비스,2차산업 종사자,Y,1.0
11032,N,2,7,12776,99,N,201009,경기,8.기타,학생,N,0.0
15536,N,1,6,3282,12,N,201112,충남,8.기타,학생,N,0.0
18112,N,1,17,4587,12,N,200306,경남,8.기타,학생,N,0.0
5994,N,2,18,5779,99,N,200306,전남,8.기타,학생,N,0.0
17120,N,1,18,1522,13,N,200306,전남,8.기타,학생,N,0.0
1591,N,1,40,6666,20,N,200303,전남,5.서비스,2차산업 종사자,Y,2.0
6294,N,1,27,21111,20,N,200411,충남,3.사무직,사무직,N,0.0
6736,N,1,34,0,99,N,201312,서울,3.사무직,사무직,N,0.0
10294,N,2,22,0,11,N,200306,경남,8.기타,학생,N,0.0
1950,N,1,31,9287,12,N,200705,인천,8.기타,학생,N,0.0
20647,N,1,59,23194,20,N,200306,경기,5.서비스,2차산업 종사자,Y,2.0
18119,N,1,17,23330,12,N,200306,서울,8.기타,학생,N,0.0
9427,N,1,58,21388,30,N,200306,서울,3.사무직,사무직,Y,2.0
4028,N,2,16,8333,20,N,200410,경남,8.기타,학생,N,0.0
2172,N,2,8,16527,20,N,201211,경북,8.기타,학생,N,0.0
12655,N,2,55,15138,20,N,200104,충남,1.주부,주부,N,0.0
4347,N,2,11,7916,20,N,200903,강원,8.기타,학생,N,0.0
18117,N,2,17,31255,20,N,200306,경기,8.기타,학생,N,0.0
8918,N,1,11,43194,20,N,201302,충남,8.기타,학생,N,0.0
16951,N,2,30,32083,20,N,200306,경기,3.사무직,사무직,N,0.0
15581,N,1,42,0,99,N,201306,서울,5.서비스,3차산업 종사자,N,0.0
15350,N,1,53,0,99,N,200703,서울,3.사무직,사무직,Y,0.0
15477,N,1,14,5689,40,N,200912,광주,8.기타,학생,N,0.0
20507,N,1,64,15416,30,N,200306,서울,5.서비스,2차산업 종사자,Y,1.0
8800,N,1,8,7703,40,N,200908,전남,8.기타,학생,N,0.0
18986,N,1,43,44500,20,N,200306,경기,3.사무직,사무직,N,0.0
6539,Y,2,26,6388,20,N,200807,전남,8.기타,학생,N,0.0
16030,N,1,62,19722,20,N,200306,서울,6.제조업,운전직,Y,0.0
8906,N,1,20,11987,11,N,201211,강원,8.기타,학생,N,0.0
8058,Y,1,28,13612,30,N,200306,서울,8.기타,학생,N,0.0
5984,N,1,19,12815,99,N,200306,울산,8.기타,학생,N,0.0
15010,Y,1,33,7265,40,N,101,광주,8.기타,학생,N,0.0
3875,N,1,31,0,99,N,101,전남,3.사무직,사무직,N,0.0
12867,N,2,14,25000,20,N,200406,경기,8.기타,학생,N,0.0
14847,N,1,20,10833,20,N,200306,울산,8.기타,학생,N,0.0
22292,N,1,7,28888,20,N,201008,경기,8.기타,학생,N,0.0
10709,N,1,29,0,99,N,200507,경기,8.기타,학생,N,0.0
8035,N,2,30,6403,40,N,200306,전남,8.기타,학생,N,0.0
21766,N,1,34,0,60,N,200304,강원,8.기타,학생,N,0.0
22375,N,2,22,46388,20,N,201303,경기,8.기타,학생,N,0.0
12862,N,2,14,0,99,N,200406,경남,8.기타,학생,N,0.0
17629,Y,1,39,4197,11,N,200701,전남,2.자영업,자영업,Y,1.0
15193,N,2,38,5449,12,N,200502,서울,1.주부,주부,Y,0.0
13255,N,1,26,7129,13,N,201002,인천,3.사무직,공무원,N,0.0
22036,N,1,21,7455,12,N,200603,대구,8.기타,학생,N,0.0
17078,N,2,20,11111,20,N,200306,경남,8.기타,학생,N,0.0
5855,N,2,28,7455,40,N,200306,경북,8.기타,학생,N,0.0
7425,N,1,54,14305,20,N,200306,경남,4.전문직,2차산업 종사자,Y,0.0
8550,N,1,66,12500,30,N,200505,부산,2.자영업,자영업,Y,1.0
8462,N,1,14,5444,12,N,200407,대전,8.기타,학생,N,0.0
1891,N,1,17,25000,20,N,200605,경기,8.기타,학생,N,0.0
8587,N,2,34,14583,20,N,200511,경남,4.전문직,전문직,N,0.0
21603,N,2,21,8170,40,N,200306,부산,8.기타,학생,N,0.0
16488,N,1,49,41111,30,N,200306,서울,4.전문직,학자/연구직,Y,2.0
14811,N,1,22,7838,12,N,200306,서울,8.기타,학생,N,0.0
19853,N,1,55,34583,20,N,200703,서울,3.사무직,사무직,N,0.0
172,N,1,17,0,99,N,200306,서울,8.기타,학생,N,0.0
15967,N,1,64,22777,30,N,200306,서울,6.제조업,운전직,Y,0.0
22241,N,1,12,8055,20,N,200908,경기,8.기타,학생,N,0.0
14284,N,1,47,20555,20,N,200306,인천,3.사무직,사무직,Y,2.0
18768,N,1,49,0,99,N,200306,충남,2.자영업,자영업,Y,1.0
5836,N,1,29,8945,99,N,200306,부산,8.기타,학생,N,0.0
14814,N,1,22,19305,20,N,200306,경기,8.기타,학생,N,0.0
19129,N,2,37,29305,20,N,200306,서울,3.사무직,사무직,N,0.0
17026,N,1,24,1336,11,N,200306,경남,8.기타,학생,N,0.0
17549,N,2,14,25636,11,N,200603,경남,8.기타,학생,N,0.0
21579,N,1,23,13194,20,N,200306,울산,8.기타,학생,N,0.0
17069,N,2,20,11315,20,N,200306,충북,8.기타,학생,N,0.0
17690,N,1,36,6388,30,N,200803,서울,2.자영업,자영업,Y,1.0
8086,N,1,26,17916,20,N,200306,경기,8.기타,학생,N,0.0
5958,N,1,20,26805,20,N,200306,경기,8.기타,학생,N,0.0
17800,N,1,29,29305,20,N,201002,경남,3.사무직,사무직,N,0.0
4394,N,2,23,64861,20,N,201001,경기,8.기타,학생,N,0.0
22232,N,2,26,11111,20,N,200906,경북,8.기타,학생,N,0.0
15599,N,1,4,5839,12,N,201407,전북,8.기타,학생,N,0.0
17045,N,1,22,3189,40,N,200306,전남,8.기타,학생,N,0.0
13544,N,1,17,23789,12,N,200306,서울,8.기타,학생,N,0.0
16095,N,2,59,15354,40,N,200306,서울,5.서비스,3차산업 종사자,Y,1.0
17940,N,2,5,9861,20,N,201509,경기,8.기타,학생,N,0.0
5854,N,1,28,10354,40,N,200306,제주,5.서비스,3차산업 종사자,N,0.0
21214,Y,2,42,0,99,N,200306,충남,1.주부,주부,Y,1.0
10326,N,2,20,17500,20,N,200306,경기,8.기타,학생,N,0.0
10235,N,2,27,13750,30,N,200306,경기,8.기타,학생,N,0.0
19097,N,1,38,10752,30,N,200306,경기,8.기타,학생,N,0.0
709,Y,1,54,5197,12,N,200306,대구,2.자영업,자영업,Y,2.0
8916,N,2,19,12361,20,N,201302,경남,8.기타,학생,N,0.0
355,N,1,64,9592,11,N,200306,경기,7.1차산업,1차산업 종사자,Y,1.0
12609,N,1,19,9399,12,N,200306,서울,8.기타,학생,N,0.0
7752,N,1,44,10000,20,N,200306,경남,5.서비스,2차산업 종사자,Y,2.0
18306,N,1,63,8504,12,N,200306,경기,5.서비스,2차산업 종사자,Y,1.0
8136,N,1,22,11805,20,N,200306,충남,8.기타,학생,N,0.0
17649,N,1,28,11594,30,N,200704,경기,3.사무직,공무원,N,0.0
17374,N,2,14,5625,12,N,200404,서울,8.기타,학생,N,0.0
6981,N,1,79,0,99,N,200306,서울,3.사무직,사무직,Y,0.0
18547,N,1,56,10694,20,N,200306,강원,6.제조업,운전직,Y,3.0
14809,N,1,22,27083,20,N,200306,대구,8.기타,학생,N,0.0
10310,N,2,21,11014,40,N,200306,경기,8.기타,학생,N,0.0
3891,N,2,22,5555,30,N,199611,경남,8.기타,학생,N,0.0
14569,N,1,38,8970,13,N,200306,서울,4.전문직,예체능계 종사자,N,0.0
4822,N,2,68,9583,20,N,200306,경기,7.1차산업,1차산업 종사자,N,0.0
14865,N,2,19,0,99,N,200306,전남,8.기타,학생,N,0.0
12478,Y,2,29,11673,99,N,200306,경남,8.기타,학생,N,0.0
19270,N,1,28,23611,20,N,200306,경남,8.기타,학생,N,0.0
17615,N,1,11,16666,20,N,200612,서울,8.기타,학생,N,0.0
15510,N,1,62,6747,13,N,201101,서울,8.기타,기타,Y,2.0
21972,Y,1,58,8194,20,N,200505,전북,4.전문직,사무직,Y,1.0
17057,Y,2,21,14634,13,N,200306,경기,8.기타,학생,N,0.0
21645,N,1,18,13097,99,N,200306,경기,8.기타,학생,N,0.0
3704,N,1,20,10555,30,N,200306,경기,8.기타,학생,N,0.0
12961,N,2,19,5924,30,N,200507,인천,8.기타,학생,N,0.0
12019,N,1,49,0,99,N,200306,부산,3.사무직,사무직,Y,2.0
184,N,2,17,12039,99,N,200306,서울,8.기타,학생,N,0.0
17000,N,1,25,19166,20,N,200306,경남,8.기타,학생,N,0.0
21770,N,2,32,70701,20,N,200003,서울,3.사무직,사무직,N,0.0
11449,N,1,68,4164,40,N,200306,충북,6.제조업,2차산업 종사자,Y,1.0
19822,N,2,23,16944,20,N,200610,광주,8.기타,학생,N,0.0
17154,N,1,56,40833,20,N,200003,경기,3.사무직,고위 공무원,Y,2.0
8126,N,1,23,19861,20,N,200306,경기,8.기타,학생,N,0.0
15316,N,2,11,5841,99,N,200611,전남,8.기타,학생,N,0.0
8147,N,2,21,12083,30,N,200306,서울,8.기타,학생,N,0.0
5918,N,1,22,13750,20,N,200306,경기,8.기타,학생,N,0.0
21857,N,1,42,32259,40,N,200402,서울,3.사무직,사무직,N,0.0
13046,N,1,28,16359,11,N,200607,경남,6.제조업,2차산업 종사자,N,0.0
16953,N,1,29,27500,20,N,200306,경기,8.기타,학생,N,0.0
14772,N,1,25,2169,13,N,200306,전남,3.사무직,공무원,N,0.0
2471,N,2,74,10000,20,N,200306,충남,1.주부,주부,N,0.0
12762,N,1,24,15737,99,N,200105,부산,3.사무직,공무원,N,0.0
12620,N,1,18,6111,30,N,200306,인천,8.기타,학생,N,0.0
5955,N,1,21,10277,30,N,200306,경기,8.기타,학생,N,0.0
16952,N,2,30,65694,20,N,200306,서울,1.주부,주부,N,0.0
8334,N,2,25,7500,20,N,101,전남,3.사무직,사무직,N,0.0
377,N,1,63,2698,12,N,200306,대구,8.기타,단순 노무직,Y,1.0
4541,N,2,11,0,99,N,201412,경기,8.기타,학생,N,0.0
1764,N,1,15,10463,40,N,200408,경기,8.기타,학생,N,0.0
16307,N,1,54,7766,30,N,200306,서울,3.사무직,사무직,Y,3.0
10358,N,2,17,15138,20,N,200105,경기,8.기타,학생,N,0.0
8040,N,1,29,5841,99,N,200306,전남,8.기타,학생,N,0.0
21848,N,1,65,55683,11,N,200401,경기,2.자영업,자영업,Y,0.0
17113,N,1,18,21111,30,N,200306,서울,8.기타,학생,N,0.0
2423,N,1,16,14861,20,N,200306,부산,8.기타,학생,N,0.0
11181,N,1,61,6441,99,N,199910,경남,5.서비스,2차산업 종사자,Y,1.0
1914,N,2,27,28754,40,N,200610,서울,3.사무직,사무직,N,0.0
8631,N,1,26,6881,99,N,200607,광주,3.사무직,사무직,N,0.0
10352,N,1,18,8750,20,N,200306,경북,8.기타,학생,N,0.0
15320,N,1,57,0,99,N,200611,대구,7.1차산업,1차산업 종사자,N,0.0
9467,N,1,57,34583,20,N,200306,경기,6.제조업,2차산업 종사자,Y,0.0
8085,N,1,26,12222,20,N,200306,전북,8.기타,학생,N,0.0
17256,N,2,29,8401,40,N,200105,충남,1.주부,주부,N,0.0
5966,N,1,20,4444,20,N,200306,전북,8.기타,학생,N,0.0
1510,N,1,18,18333,20,N,200306,경기,8.기타,학생,N,0.0
6374,N,2,13,13888,20,N,200510,대전,8.기타,학생,N,0.0
19557,N,1,19,25694,20,N,200010,부산,8.기타,학생,N,0.0
10631,N,2,61,0,99,N,200407,서울,1.주부,주부,N,0.0
14876,N,2,18,15555,20,N,200306,대구,8.기타,학생,N,0.0
13917,N,1,58,14712,40,N,200306,경기,6.제조업,2차산업 종사자,Y,2.0
15234,N,1,28,8333,20,N,200509,서울,5.서비스,예체능계 종사자,N,0.0
3886,N,1,25,6452,12,N,200302,서울,8.기타,학생,N,0.0
2099,N,2,11,45277,20,N,201007,서울,8.기타,학생,N,0.0
13577,N,2,77,0,99,N,200306,경남,8.기타,기타,Y,0.0
21581,N,1,23,12972,30,N,200306,서울,3.사무직,공무원,N,0.0
14933,N,1,54,20098,30,N,200306,경북,3.사무직,사무직,N,0.0
19430,Y,1,59,15000,20,N,101,광주,2.자영업,자영업,Y,2.0
8798,N,1,35,7040,12,N,200908,경기,8.기타,학생,N,0.0
14902,N,1,63,18888,20,N,200108,부산,5.서비스,2차산업 종사자,Y,0.0
8484,N,1,44,3477,50,N,200410,부산,5.서비스,2차산업 종사자,Y,0.0
15385,N,2,26,18611,20,N,200712,경북,8.기타,학생,N,0.0
440,N,1,61,2016,13,N,200306,서울,5.서비스,2차산업 종사자,Y,1.0
17249,N,1,33,13750,20,N,200102,전북,8.기타,학생,N,0.0
19548,N,2,26,4608,12,N,101,경기,8.기타,학생,N,0.0
1327,N,2,33,11335,11,N,200306,경북,4.전문직,예체능계 종사자,N,0.0
16805,N,1,38,9861,20,N,200306,전북,8.기타,학생,N,0.0
21797,N,1,21,16805,20,N,200208,울산,3.사무직,공무원,N,0.0
7898,N,2,37,25277,20,N,200306,인천,1.주부,주부,N,0.0
17093,N,1,19,7361,30,N,200306,경기,8.기타,학생,N,0.0
22372,N,1,6,6952,11,N,201301,제주,8.기타,학생,N,0.0
1987,N,2,23,0,99,N,200807,인천,8.기타,학생,N,0.0
5177,N,1,55,13955,30,N,200306,서울,6.제조업,2차산업 종사자,Y,1.0
20638,N,1,59,52777,20,N,200306,서울,5.서비스,2차산업 종사자,N,0.0
6940,N,1,17,13472,20,N,200306,대전,8.기타,학생,N,0.0
22349,N,2,41,13431,40,N,201204,울산,1.주부,주부,N,0.0
21278,N,2,40,0,99,N,200306,인천,3.사무직,사무직,N,0.0
9133,Y,1,16,1014,11,N,200306,경남,8.기타,학생,Y,0.0
7471,N,1,53,10694,20,N,200306,전남,6.제조업,운전직,Y,3.0
12605,N,1,20,77163,11,N,200306,경북,8.기타,학생,N,0.0
17378,N,2,30,30555,20,N,200405,인천,4.전문직,교육관련직,N,0.0
14734,N,1,28,7192,99,N,200306,경북,8.기타,학생,N,0.0
21935,N,1,48,0,99,N,200412,경기,6.제조업,2차산업 종사자,Y,2.0
4183,N,2,15,11235,40,N,200605,경기,8.기타,학생,N,0.0
3490,N,1,35,5694,20,N,200306,전북,5.서비스,2차산업 종사자,N,0.0
5311,N,2,51,86666,20,N,200306,서울,4.전문직,교사,Y,2.0
19282,N,2,27,19583,20,N,200306,대전,8.기타,학생,N,0.0
4035,N,1,16,34722,20,N,200410,서울,8.기타,학생,N,0.0
2227,N,2,49,16465,40,N,201511,충남,2.자영업,자영업,N,0.0
19305,N,1,25,9810,40,N,200306,충남,6.제조업,2차산업 종사자,N,0.0
14671,N,2,35,14850,20,N,200306,부산,4.전문직,교육관련직,N,0.0
10523,N,1,14,8333,20,N,200306,광주,8.기타,학생,N,0.0
10035,N,2,40,18472,20,N,200306,경기,8.기타,자영업,Y,2.0
3452,N,2,37,2023,13,N,200306,강원,8.기타,학생,N,0.0
19848,N,1,25,12646,30,N,200703,경기,8.기타,학생,N,0.0
10654,N,2,13,25509,11,N,200411,광주,8.기타,학생,N,0.0
8338,N,2,25,3977,12,N,101,서울,8.기타,학생,N,0.0
7536,N,1,51,9530,40,N,200306,경기,5.서비스,2차산업 종사자,Y,2.0
3708,N,2,20,15555,20,N,200306,경기,8.기타,학생,N,0.0
8571,N,1,53,8333,20,N,200509,경남,4.전문직,3차산업 종사자,Y,0.0
7464,N,1,53,13676,99,N,200306,충남,3.사무직,사무직,Y,3.0
10331,N,2,19,7916,20,N,200306,충남,8.기타,학생,N,0.0
15216,N,1,67,25555,20,N,200505,경기,2.자영업,자영업,Y,0.0
22290,N,1,24,20833,20,N,201008,경기,8.기타,학생,N,0.0
3187,N,1,47,1806,12,N,200306,광주,4.전문직,사무직,Y,2.0
10316,N,1,20,6407,12,N,200306,광주,8.기타,학생,N,0.0
21904,N,1,16,9076,40,N,200408,충남,8.기타,학생,N,0.0
20774,N,1,56,7509,99,N,200306,전남,3.사무직,사무직,Y,1.0
4507,N,2,37,0,99,N,201301,강원,3.사무직,사무직,N,0.0
19747,N,1,44,19311,12,N,200510,경남,3.사무직,사무직,N,0.0
7010,N,1,73,7420,40,N,200306,경남,5.서비스,2차산업 종사자,Y,0.0
8076,N,2,27,7571,30,N,200306,제주,8.기타,학생,N,0.0
14487,Y,2,41,20694,20,Y,200306,부산,1.주부,주부,N,0.0
8095,N,1,25,15000,20,N,200306,경남,8.기타,학생,N,0.0
4145,N,2,26,8710,13,N,200512,인천,8.기타,학생,N,0.0
21607,N,1,21,0,99,N,200306,서울,8.기타,학생,N,0.0
19545,N,1,28,10763,99,N,199812,제주,8.기타,학생,N,0.0
12958,N,1,52,16763,12,N,200507,서울,3.사무직,사무직,Y,1.0
10742,N,2,33,14027,20,N,200512,경북,2.자영업,자영업,N,0.0
11006,N,2,7,19305,20,N,201004,대구,8.기타,학생,N,0.0
19879,N,1,10,6619,40,N,200708,경남,8.기타,학생,N,0.0
16972,N,1,28,38750,20,N,200306,서울,5.서비스,예체능계 종사자,N,0.0
15134,N,1,34,36111,20,N,200407,부산,3.사무직,공무원,N,0.0
3610,N,2,27,0,99,N,200306,부산,8.기타,학생,N,0.0
1767,N,1,38,2617,12,N,200408,강원,4.전문직,사무직,N,0.0
16891,N,1,34,6616,40,N,200306,충북,5.서비스,2차산업 종사자,N,0.0
5911,N,1,23,6705,12,N,200306,서울,8.기타,학생,N,0.0
3725,N,2,19,12222,20,N,200306,경북,8.기타,학생,N,0.0
17255,N,1,30,7557,12,N,199905,인천,6.제조업,2차산업 종사자,N,0.0
4307,N,1,24,16851,40,N,200803,서울,8.기타,학생,N,0.0
8396,N,2,67,33472,20,N,200312,서울,1.주부,주부,N,0.0
19250,N,1,30,22777,20,N,200306,경기,4.전문직,의료직 종사자,N,0.0
8621,N,2,69,0,99,N,200606,경기,8.기타,기타,N,0.0
17234,N,2,35,15138,20,N,200302,경남,3.사무직,단순 사무직,N,0.0
14724,N,1,29,22941,20,N,200306,경기,8.기타,학생,N,0.0
13893,N,1,58,10735,40,N,200306,경기,3.사무직,사무직,Y,2.0
15606,N,2,23,0,99,N,201507,경남,8.기타,학생,N,0.0
3666,N,1,23,23333,20,N,200306,경북,8.기타,학생,N,0.0
14882,N,1,18,6242,11,N,200306,전남,8.기타,학생,N,0.0
1413,N,1,25,22779,12,N,200306,서울,8.기타,학생,N,0.0
9485,N,1,57,6664,11,N,200306,전북,4.전문직,공무원,Y,2.0
12863,N,2,30,24444,20,N,200406,경기,3.사무직,사무직,N,0.0
5316,N,1,51,6927,99,N,200306,충남,6.제조업,운전직,Y,2.0
10516,N,1,20,11805,20,N,200005,전남,8.기타,학생,N,0.0
10130,Y,1,35,6250,30,N,200306,대구,4.전문직,예체능계 종사자,N,0.0
17312,N,1,48,26527,20,N,200311,경기,6.제조업,운전직,Y,0.0
10626,N,1,29,19444,20,N,200407,인천,8.기타,학생,N,0.0
12569,N,1,22,19444,20,N,200306,충남,8.기타,학생,N,0.0
11738,N,1,57,0,99,N,200306,서울,3.사무직,사무직,Y,4.0
16536,N,2,47,0,99,N,200306,부산,1.주부,주부,Y,2.0
12630,N,1,18,19305,20,N,200306,제주,8.기타,학생,N,0.0
6578,N,1,19,0,99,N,200904,경남,8.기타,학생,N,0.0
19756,N,1,29,6111,20,N,200512,인천,3.사무직,사무직,N,0.0
17657,Y,2,25,18387,20,N,200706,전북,8.기타,학생,N,0.0
9232,N,1,67,17749,20,N,200306,서울,6.제조업,운전직,Y,1.0
19350,N,2,21,20000,20,N,200306,대구,8.기타,학생,N,0.0
8407,N,2,14,0,99,N,200401,경남,8.기타,학생,N,0.0
19255,N,1,29,9522,12,N,200306,서울,4.전문직,2차산업 종사자,N,0.0
21477,N,1,31,2727,13,N,200306,광주,3.사무직,사무직,N,0.0
4213,N,1,42,19861,20,N,200609,인천,4.전문직,종교인/역술인,Y,1.0
8339,N,1,25,0,99,N,200009,강원,8.기타,학생,N,0.0
3750,N,2,67,45833,30,N,200012,서울,1.주부,주부,N,0.0
1937,Y,1,23,12083,20,N,200702,대전,8.기타,학생,N,0.0
21454,N,2,33,16111,20,N,200306,인천,8.기타,학생,N,0.0
1781,N,2,30,15907,30,N,200411,경기,3.사무직,단순 사무직,N,0.0
1511,N,1,17,66805,20,N,200301,경기,8.기타,학생,N,0.0
8470,N,1,14,33194,20,N,200408,경기,8.기타,학생,N,0.0
22309,N,1,45,5935,40,N,201102,전북,3.사무직,사무직,Y,2.0
6154,N,2,24,32083,20,N,101,대구,8.기타,학생,N,0.0
9225,N,1,67,10116,99,N,200306,전남,5.서비스,2차산업 종사자,Y,0.0
10334,N,1,19,18333,20,N,200306,인천,8.기타,학생,N,0.0
20816,N,1,55,25520,30,N,200303,서울,4.전문직,종교인/역술인,Y,2.0
11905,N,1,52,25694,20,N,200306,경기,3.사무직,기업/단체 임원,Y,1.0
19796,N,1,44,6388,30,N,200606,경기,3.사무직,사무직,Y,2.0
5020,N,1,59,19361,12,N,200306,경기,5.서비스,3차산업 종사자,Y,1.0
21443,N,1,34,9795,30,N,200306,서울,8.기타,학생,N,0.0
11344,N,2,17,10893,11,N,200306,전남,8.기타,학생,N,0.0
21593,N,2,22,0,99,N,200306,경기,8.기타,학생,N,0.0
15874,N,1,71,0,99,N,200306,울산,4.전문직,교사,Y,0.0
16290,N,2,54,20833,20,N,200306,경기,4.전문직,교육관련직,Y,4.0
18846,N,1,47,6666,30,N,200306,인천,4.전문직,사무직,Y,2.0
